2023/04/20 00:43:35.089, 48, 1 %, 0 %, 601 MiB, 14500 MiB, 15360 MiB, 27.93 W

2023/04/20 00:48:17.562, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:17.654, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:17.766, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:17.857, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:17.977, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:18.068, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.20 W

2023/04/20 00:48:18.156, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:18.272, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:18.391, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:18.467, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:18.558, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:18.677, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.10 W

2023/04/20 00:48:18.795, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:18.906, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:19.008, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:19.096, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.176, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.312, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.403, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.487, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.558, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.632, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.719, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.831, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:19.947, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.027, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.100, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.177, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:20.264, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.377, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.473, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.569, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.658, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:20.745, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:20.836, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:20.917, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.000, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.089, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.162, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.260, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.336, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.404, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.502, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:21.596, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:21.668, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:21.752, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:21.841, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:21.966, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:22.097, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:22.210, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:22.366, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:22.509, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:22.664, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:22.850, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:22.991, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:23.086, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 00:48:23.164, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:23.310, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:23.412, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:23.545, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:23.690, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 00:48:23.834, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:24.030, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:24.186, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:24.343, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:24.481, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:24.633, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:24.782, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:24.927, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:25.057, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:25.179, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:25.303, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:25.414, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:25.540, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:25.667, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:25.757, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:25.864, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:25.981, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.096, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:26.192, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.276, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 00:48:26.361, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.436, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.523, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.619, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.746, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.845, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:26.934, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:27.021, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:27.096, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:27.196, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:27.301, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:27.416, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:27.522, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:27.619, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:27.706, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:27.797, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:27.895, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:27.977, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:28.072, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:28.202, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:28.295, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:28.413, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:28.512, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:28.593, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.31 W

2023/04/20 00:48:28.670, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:28.754, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:28.828, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:28.922, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.038, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.110, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.223, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.316, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.395, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:29.496, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.586, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.674, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:29.751, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:29.857, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:29.934, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:30.044, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:30.163, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:30.265, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.20 W

2023/04/20 00:48:30.357, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:30.444, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:30.519, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:30.590, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:30.707, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:30.806, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:30.923, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.020, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.110, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:31.195, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.310, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.386, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.475, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 28.92 W

2023/04/20 00:48:31.617, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.705, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.861, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:31.979, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.095, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.207, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.325, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.449, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:32.562, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.652, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.750, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.857, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:32.999, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:33.106, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:33.221, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:33.302, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:33.422, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:33.526, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:33.598, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:33.708, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:33.807, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:33.895, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.003, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.111, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.205, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.20 W

2023/04/20 00:48:34.290, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.413, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.528, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.621, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.731, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:34.856, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:34.948, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.068, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.150, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.230, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.310, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.380, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.463, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.538, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.684, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.821, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:35.965, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:36.103, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:36.233, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:36.380, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:36.542, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:36.672, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:36.824, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:36.975, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:37.111, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:37.225, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:37.347, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:37.497, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:37.636, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:37.779, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:37.923, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:38.067, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:38.212, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:38.317, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:38.439, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:38.573, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:38.661, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:38.801, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:38.944, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.070, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.186, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.273, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.350, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.435, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:39.528, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.609, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.694, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:39.783, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:39.873, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.40 W

2023/04/20 00:48:39.951, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:40.043, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:40.138, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:40.218, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.51 W

2023/04/20 00:48:40.314, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:40.427, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:40.531, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:40.673, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:40.758, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:40.867, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:40.950, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:41.048, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:41.130, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:41.202, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:41.284, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:41.372, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

2023/04/20 00:48:41.437, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:41.541, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:41.649, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:41.737, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:41.830, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:41.912, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.21 W

2023/04/20 00:48:42.010, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:42.113, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:42.207, 55, 1 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.02 W

2023/04/20 00:48:42.315, 55, 0 %, 0 %, 827 MiB, 14274 MiB, 15360 MiB, 29.12 W

